id,title,designer,notes,description,url,img_url,img_id
33870,Sarabecca Floral Citrus Sarabecca for women and men,sarabecca perfumes and colognes,"['Grapefruit', 'Orange', 'Jasmine', 'Guava', 'Lemon Peel', 'Rose Water', 'Apple', 'Pineapple']","Sarabecca Floral Citrus by Sarabecca is a Floral Fruity fragrance for women and men. Sarabecca Floral Citrus was launched in 2016. Top notes are Grapefruit and Orange; middle notes are Jasmine, Guava and Lemon Peel; base notes are Rose Water, Apple and Pineapple.",https://www.fragrantica.com/perfume/Sarabecca/Sarabecca-Floral-Citrus-52352.html,https://fimgs.net/mdimg/perfume/375x500.52352.jpg,52352
3744,Remal Touch Of Oud for women and men,touch of oud perfumes and colognes,"['Cedar', 'Sandalwood', 'Saffron', 'Absinthe', 'Baie Rose', 'Lemon', 'Incense', 'Patchouli', 'Tobacco', 'Tonka Bean', 'Geranium', 'Rose', 'Labdanum', 'Cashmere Wood', 'Sugar', 'White Musk', 'Vanilla', 'Patchouli', 'Vetiver', 'Amber']","Remal by Touch Of Oud is a Amber Woody fragrance for women and men. Remal was launched in 2021. The nose behind this fragrance is Ali Abdulla Almarzooqi. Top notes are Cedar, Sandalwood, Saffron, Absinthe, Baie Rose, Lemon and Incense; middle notes are Patchouli, Tobacco, Tonka Bean, Geranium, Rose and Labdanum; base notes are Cashmere Wood, Sugar, White Musk, Vanilla, Patchouli, Vetiver and Amber.",https://www.fragrantica.com/perfume/Touch-Of-Oud/Remal-79036.html,https://fimgs.net/mdimg/perfume/375x500.79036.jpg,79036
1304,Night Party La Rive for women,la rive perfumes and colognes,"['Passionfruit', 'Pineapple', 'Bergamot', 'Pink Peony', 'Freesia', 'Peach', 'White Cedar Extract', 'Amber', 'Musk']","Night Party by La Rive is a Floral Fruity fragrance for women. Top notes are Passionfruit, Pineapple and Bergamot; middle notes are Pink Peony, Freesia and Peach; base notes are White Cedar Extract, Amber and Musk.",https://www.fragrantica.com/perfume/La-Rive/Night-Party-36721.html,https://fimgs.net/mdimg/perfume/375x500.36721.jpg,36721
4882,Blushing Sands Estée Lauder for women and men,estée lauder perfumes and colognes,"['Haitian Vetiver', 'Pink Pepper', 'Musk']",Blushing Sands by Estée Lauder is a Woody Spicy fragrance for women and men. Blushing Sands was launched in 2021. The nose behind this fragrance is Clement Gavarry. Top note is Haitian Vetiver; middle note is Pink Pepper; base note is Musk.,https://www.fragrantica.com/perfume/Estee-Lauder/Blushing-Sands-69703.html,https://fimgs.net/mdimg/perfume/375x500.69703.jpg,69703
48064,720 Maison Sybarite for women and men,maison sybarite perfumes and colognes,"['Lavender', 'Birch Tar', 'Cinnamon', 'Nutmeg', 'Cardamom', 'Ambroxan', 'Cedar', 'Tonka Bean', 'Patchouli']","720 by Maison Sybarite is a fragrance for women and men. 720 was launched in 2019. The nose behind this fragrance is Antoine Lie. Top notes are Lavender and Birch Tar; middle notes are Cinnamon, Nutmeg and Cardamom; base notes are Ambroxan, Cedar, Tonka Bean and Patchouli.",https://www.fragrantica.com/perfume/Maison-Sybarite/720-57075.html,https://fimgs.net/mdimg/perfume/375x500.57075.jpg,57075
48959,Rea Giardino Benessere for women and men,giardino benessere perfumes and colognes,"['Orris', 'Orange', 'Mandarin Orange', 'Leather', 'Cedar', 'Pink Pepper', 'Lavender', 'Jasmine', 'Woody Notes', 'Vanilla', 'Musk', 'Patchouli']","Rea by Giardino Benessere is a Woody fragrance for women and men. Rea was launched in 2019. The nose behind this fragrance is Paolo Terenzi. Top notes are Orris, Orange and Mandarin Orange; middle notes are Leather, Cedar, Pink Pepper, Lavender and Jasmine; base notes are Woody Notes, Vanilla, Musk and Patchouli.",https://www.fragrantica.com/perfume/Giardino-Benessere/Rea-55070.html,https://fimgs.net/mdimg/perfume/375x500.55070.jpg,55070
45038,Freccia 1921 Profumum Roma for women and men,profumum roma perfumes and colognes,"['Vanilla', 'Heliotrope', 'Musk', 'Almond', 'Rose', 'Ylang-Ylang', 'Patchouli', 'Jasmine']",Freccia 1921 by Profumum Roma is a fragrance for women and men. This is a new fragrance. Freccia 1921 was launched in 2022.,https://www.fragrantica.com/perfume/Profumum-Roma/Freccia-1921-77153.html,https://fimgs.net/mdimg/perfume/375x500.77153.jpg,77153
43011,Modest Mimosa Vilhelm Parfumerie for women and men,vilhelm parfumerie perfumes and colognes,"['Neroli', 'Carrot', 'Mimosa', 'Violet', 'Musk', 'Leather']",Modest Mimosa by Vilhelm Parfumerie is a Floral fragrance for women and men. Modest Mimosa was launched in 2016. The nose behind this fragrance is Jérôme Epinette. Top notes are Neroli and Carrot; middle notes are Mimosa and Violet; base notes are Musk and Leather.,https://www.fragrantica.com/perfume/Vilhelm-Parfumerie/Modest-Mimosa-40709.html,https://fimgs.net/mdimg/perfume/375x500.40709.jpg,40709
3258,Musc Sicile El Nabil for women and men,el nabil perfumes and colognes,"['Coffee', 'Pear', 'Pink Pepper', 'Orange Blossom', 'Jasmine', 'Vanilla', 'Cedar', 'Patchouli', 'Musk']","Musc Sicile by El Nabil is a Floral Fruity Gourmand fragrance for women and men. Top notes are Coffee, Pear and Pink Pepper; middle notes are Orange Blossom and Jasmine; base notes are Vanilla, Cedar, Patchouli and Musk.",https://www.fragrantica.com/perfume/El-Nabil/Musc-Sicile-65002.html,https://fimgs.net/mdimg/perfume/375x500.65002.jpg,65002
70152,Capim Limão e Hortelã Natura for women,natura perfumes and colognes,"['Lemongrass', 'Citruses', 'Mint', 'Water Flowers', 'Lily-of-the-Valley', 'Musk', 'Woodsy Notes']","Capim Limão e Hortelã by Natura is a Citrus fragrance for women. This is a new fragrance. Capim Limão e Hortelã was launched in 2022. Top notes are Lemongrass, Citruses and Mint; middle notes are Water Flowers and Lily-of-the-Valley; base notes are Musk and Woodsy Notes.",https://www.fragrantica.com/perfume/Natura/Capim-Limao-e-Hortela-72573.html,https://fimgs.net/mdimg/perfume/375x500.72573.jpg,72573
30726,Ambre Libertine L'Oréal Paris for women,l'oréal paris perfumes and colognes,"['Amber', 'Spicy Notes', 'White Flowers']",Ambre Libertine by L'Oréal Paris is a fragrance for women. Ambre Libertine was launched in 1985.,https://www.fragrantica.com/perfume/L-Oreal-Paris/Ambre-Libertine-38215.html,https://fimgs.net/mdimg/perfume/375x500.38215.jpg,38215
15725,Bloom Gocce di Fiori Gucci for women,gucci perfumes and colognes,"['Tuberose', 'Jasmine', 'Honeysuckle', 'Rangoon Creeper']",Bloom Gocce di Fiori by Gucci is a Floral fragrance for women. Bloom Gocce di Fiori was launched in 2019. The nose behind this fragrance is Alberto Morillas.,https://www.fragrantica.com/perfume/Gucci/Bloom-Gocce-di-Fiori-54162.html,https://fimgs.net/mdimg/perfume/375x500.54162.jpg,54162
17715,Eudora Royal Eudora for women,eudora perfumes and colognes,"['Green Pear', 'Grapefruit', 'Bergamot', 'Orange', 'Apple', 'Ylang-Ylang', 'Jasmine', 'Orange Blossom', 'Peony', 'Lily-of-the-Valley', 'Pepper', 'Davana', 'Sandalwood', 'Vanilla', 'Orchid Black Diamond', 'Cashmeran', 'Moss', 'Musk']","Eudora Royal by Eudora is a Chypre fragrance for women. This is a new fragrance. Eudora Royal was launched in 2022. Top notes are Green Pear, Grapefruit, Bergamot, Orange and Apple; middle notes are Ylang-Ylang, Jasmine, Orange Blossom, Peony, Lily-of-the-Valley, Pepper and Davana; base notes are Sandalwood, Vanilla, Orchid Black Diamond, Cashmeran, Moss and Musk.",https://www.fragrantica.com/perfume/Eudora/Eudora-Royal-75356.html,https://fimgs.net/mdimg/perfume/375x500.75356.jpg,75356
62270,L'Aventure Intense Al Haramain Perfumes for men,al haramain perfumes perfumes and colognes,"['Bergamot', 'Lemon', 'elemi', 'Woody Notes', 'Jasmine', 'Lily-of-the-Valley', 'Musk', 'Amber', 'Patchouli']","L'Aventure Intense by Al Haramain Perfumes is a Chypre Floral fragrance for men. L'Aventure Intense was launched in 2019. Top notes are Bergamot, Lemon and elemi; middle notes are Woody Notes, Jasmine and Lily-of-the-Valley; base notes are Musk, Amber and Patchouli.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Intense-58870.html,https://fimgs.net/mdimg/perfume/375x500.58870.jpg,58870
10319,Mendes Aqva Mendes Perfumes for men,mendes perfumes perfumes and colognes,"['Violet Leaf', 'Cassis', 'Bergamot', 'Neroli', 'Watery Notes', 'Sage', 'Rosemary', 'Incense', 'Amber', 'Cedar', 'Vetiver', 'Patchouli', 'Musk']","Mendes Aqva by Mendes Perfumes is a Aromatic Aquatic fragrance for men. This is a new fragrance. Mendes Aqva was launched in 2022. The nose behind this fragrance is Christian Provenzano. Top notes are Violet Leaf, Cassis, Bergamot and Neroli; middle notes are Watery Notes, Sage and Rosemary; base notes are Incense, Amber, Cedar, Vetiver, Patchouli and Musk.",https://www.fragrantica.com/perfume/Mendes-Perfumes/Mendes-Aqva-73139.html,https://fimgs.net/mdimg/perfume/375x500.73139.jpg,73139
32245,Sheep's Clothing Henry Rose for women and men,henry rose perfumes and colognes,"['Rose', 'Pink Pepper', 'Turkish Rose', 'African Orange Flower', 'Orris', 'Musk', 'Ambrette (Musk Mallow)', 'Amberwood']","Sheep's Clothing by Henry Rose is a Floral Woody Musk fragrance for women and men. This is a new fragrance. Sheep's Clothing was launched in 2022. The nose behind this fragrance is Yves Cassar. Top notes are Rose and Pink Pepper; middle notes are Turkish Rose, African Orange Flower and Orris; base notes are Musk, Ambrette (Musk Mallow) and Amberwood.",https://www.fragrantica.com/perfume/Henry-Rose/Sheep-s-Clothing-72734.html,https://fimgs.net/mdimg/perfume/375x500.72734.jpg,72734
3947,Silk Oud Olive Perfumes for women and men,olive perfumes perfumes and colognes,"['Agarwood (Oud)', 'Turkish Rose', 'Amber']",Silk Oud by Olive Perfumes is a Amber Woody fragrance for women and men. Silk Oud was launched in 2021. The nose behind this fragrance is Faizal C.P. Top note is Agarwood (Oud); middle note is Turkish Rose; base note is Amber.,https://www.fragrantica.com/perfume/Olive-Perfumes/Silk-Oud-66139.html,https://fimgs.net/mdimg/perfume/375x500.66139.jpg,66139
56280,Between Two Trees Floraïku for women and men,floraïku perfumes and colognes,"['Grapefruit', 'Mate', 'Vetiver']",Between Two Trees by Floraïku is a Citrus Aromatic fragrance for women and men. Between Two Trees was launched in 2017. The nose behind this fragrance is Alienor Massenet. Top note is Grapefruit; middle note is Mate; base note is Vetiver.,https://www.fragrantica.com/perfume/Floraiku/Between-Two-Trees-46172.html,https://fimgs.net/mdimg/perfume/375x500.46172.jpg,46172
55476,Tulpan i Mimosa (Тюльпан и мимоза) Brocard for women,brocard perfumes and colognes,"['Banana Leaf', 'Black Tea', 'Tangerine', 'Tulip', 'Mimosa', 'Orchid', 'Coconut Milk', 'Musk']","Tulpan i Mimosa (Тюльпан и мимоза) by Brocard is a Floral Green fragrance for women. Tulpan i Mimosa (Тюльпан и мимоза) was launched in 2018. The nose behind this fragrance is Lena Quay. Top notes are Banana Leaf, Black Tea and Tangerine; middle notes are Tulip, Mimosa and Orchid; base notes are Coconut Milk and Musk.",https://www.fragrantica.com/perfume/Brocard/Tulpan-i-Mimosa-Tul-pan-i-mimoza-52283.html,https://fimgs.net/mdimg/perfume/375x500.52283.jpg,52283
69945,Pure Verve Kocca for women,kocca perfumes and colognes,"['Orange', 'Cassis', 'Pink Pepper', 'Petitgrain', 'Lavender', 'Tuberose', 'Ylang-Ylang', 'Cedar', 'Vetiver', 'Musk', 'Ambergris']","Pure Verve by Kocca is a fragrance for women. Top notes are Orange, Cassis, Pink Pepper and Petitgrain; middle notes are Lavender, Tuberose and Ylang-Ylang; base notes are Cedar, Vetiver, Musk and Ambergris.",https://www.fragrantica.com/perfume/Kocca/Pure-Verve-76866.html,https://fimgs.net/mdimg/perfume/375x500.76866.jpg,76866
71168,Le Mitti Areej Le Doré for women and men,areej le doré perfumes and colognes,['Mitti Attar'],Le Mitti by Areej Le Doré is a Woody Aquatic fragrance for women and men. This is a new fragrance. Le Mitti was launched in 2022. The nose behind this fragrance is Russian Adam.,https://www.fragrantica.com/perfume/Areej-Le-Dore/Le-Mitti-76655.html,https://fimgs.net/mdimg/perfume/375x500.76655.jpg,76655
70717,Bois Marocain (2022) Tom Ford for women and men,tom ford perfumes and colognes,"['Woody Notes', 'Pink Pepper', 'Atlas Cedar']",Bois Marocain (2022) by Tom Ford is a fragrance for women and men. This is a new fragrance. Bois Marocain (2022) was launched in 2022.,https://www.fragrantica.com/perfume/Tom-Ford/Bois-Marocain-2022-79014.html,https://fimgs.net/mdimg/perfume/375x500.79014.jpg,79014
63749,Ambergris Rose Nosegasm for women and men,nosegasm perfumes and colognes,"['Hedione', 'Rose', 'Himalayan Cedar', 'Ambergris', 'Musk']",Ambergris Rose by Nosegasm is a Floral Woody Musk fragrance for women and men. Ambergris Rose was launched in 2020. The nose behind this fragrance is Michael Boadi. Top note is Hedione; middle notes are Rose and Himalayan Cedar; base notes are Ambergris and Musk.,https://www.fragrantica.com/perfume/Nosegasm/Ambergris-Rose-62460.html,https://fimgs.net/mdimg/perfume/375x500.62460.jpg,62460
61665,Mortel Noir Maison Trudon for women and men,maison trudon perfumes and colognes,"['Madagascar Pepper', 'Frankincense', 'Rock rose']",Mortel Noir by Maison Trudon is a fragrance for women and men. This is a new fragrance. Mortel Noir was launched in 2023. The nose behind this fragrance is Yann Vasnier. Top note is Madagascar Pepper; middle note is Frankincense; base note is Rock rose.,https://www.fragrantica.com/perfume/Maison-Trudon/Mortel-Noir-79217.html,https://fimgs.net/mdimg/perfume/375x500.79217.jpg,79217
60183,Sultan Atelier Segall & Barutti for men,atelier segall & barutti perfumes and colognes,"['Cashmeran', 'Oily Notes', 'Woodsy Notes', 'Iris', 'Sicilian Lemon', 'Bergamot', 'Jasmine', 'Sandalwood', 'Saffron', 'Incense', 'Agarwood (Oud)', 'Green Notes']",Sultan by Atelier Segall & Barutti is a Aromatic Green fragrance for men. Sultan was launched in 2018. The nose behind this fragrance is Tzivia Segall.,https://www.fragrantica.com/perfume/Atelier-Segall-Barutti/Sultan-69850.html,https://fimgs.net/mdimg/perfume/375x500.69850.jpg,69850
65411,Freckled and Beautiful A Lab on Fire for women,a lab on fire perfumes and colognes,"['Honeysuckle', 'Neroli', 'Orange Blossom', 'Biscuit', 'Milk', 'Amyl Salicylate', 'Vanilla', 'Heliotrope', 'Sandalwood']","Freckled and Beautiful by A Lab on Fire is a Amber Floral fragrance for women. Freckled and Beautiful was launched in 2020. The nose behind this fragrance is David Apel. Top notes are Honeysuckle, Neroli and Orange Blossom; middle notes are Biscuit, Milk and Amyl Salicylate; base notes are Vanilla, Heliotrope and Sandalwood.",https://www.fragrantica.com/perfume/A-Lab-on-Fire/Freckled-and-Beautiful-62035.html,https://fimgs.net/mdimg/perfume/375x500.62035.jpg,62035
61485,Cherry Blossom Pokrovka Trading House for women,pokrovka trading house perfumes and colognes,"['Raspberry', 'Guava', 'Pear', 'Cherry Blossom', 'Tiare Flower', 'Lily', 'Orange Blossom', 'Honey', 'Musk', 'Patchouli']","Cherry Blossom by Pokrovka Trading House is a Floral fragrance for women. The nose behind this fragrance is Marina Nikitina. Top notes are Raspberry, Guava and Pear; middle notes are Cherry Blossom, Tiare Flower, Lily and Orange Blossom; base notes are Honey, Musk and Patchouli.",https://www.fragrantica.com/perfume/Pokrovka-Trading-House/Cherry-Blossom-33813.html,https://fimgs.net/mdimg/perfume/375x500.33813.jpg,33813
63510,Patchouli Version Love Des Filles a la Vanille for women,des filles a la vanille perfumes and colognes,"['Orange Blossom', 'Lemon', 'Jasmine', 'Patchouli']",Patchouli Version Love by Des Filles a la Vanille is a Woody Spicy fragrance for women. Top notes are Orange Blossom and Lemon; middle note is Jasmine; base note is Patchouli.,https://www.fragrantica.com/perfume/Des-Filles-a-la-Vanille/Patchouli-Version-Love-37420.html,https://fimgs.net/mdimg/perfume/375x500.37420.jpg,37420
10999,Muguet 2017 Guerlain for women,guerlain perfumes and colognes,"['Lily-of-the-Valley', 'Green Notes', 'Jasmine', 'Rose']",Muguet 2017 by Guerlain is a Floral fragrance for women. Muguet 2017 was launched in 2017. The nose behind this fragrance is Thierry Wasser.,https://www.fragrantica.com/perfume/Guerlain/Muguet-2017-43598.html,https://fimgs.net/mdimg/perfume/375x500.43598.jpg,43598
54328,Exquisite Musk Yves Saint Laurent for women and men,yves saint laurent perfumes and colognes,"['Ginger', 'Rose', 'Nutmeg', 'Cinnamon', 'Benzoin', 'Musk', 'Patchouli', 'Labdanum', 'Ambergris', 'Agarwood (Oud)']","Exquisite Musk by Yves Saint Laurent is a Amber fragrance for women and men. Exquisite Musk was launched in 2016. Top note is Ginger; middle notes are Rose, Nutmeg and Cinnamon; base notes are Benzoin, Musk, Patchouli, Labdanum, Ambergris and Agarwood (Oud).",https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Exquisite-Musk-38387.html,https://fimgs.net/mdimg/perfume/375x500.38387.jpg,38387
7070,Vanilla Summer Lavanila Laboratories for women,lavanila laboratories perfumes and colognes,"['Coconut Milk', 'Sugar Cane', 'Madagascar Vanilla', 'Mango', 'Pineapple']",Vanilla Summer by Lavanila Laboratories is a Amber Vanilla fragrance for women. Vanilla Summer was launched in 2012.,https://www.fragrantica.com/perfume/Lavanila-Laboratories/Vanilla-Summer-61191.html,https://fimgs.net/mdimg/perfume/375x500.61191.jpg,61191
14001,Tous Man Chill Tous for men,tous perfumes and colognes,"['Lime', 'Black Pepper', 'Cardamom', 'Rosemary', 'Lavender', 'Nutmeg', 'Patchouli', 'Vetiver', 'Dry Wood', 'Amber']","Tous Man Chill by Tous is a Aromatic Fruity fragrance for men. This is a new fragrance. Tous Man Chill was launched in 2022. The nose behind this fragrance is Véronique Nyberg. Top notes are Lime, Black Pepper and Cardamom; middle notes are Rosemary, Lavender and Nutmeg; base notes are Patchouli, Vetiver, Dry Wood and Amber.",https://www.fragrantica.com/perfume/Tous/Tous-Man-Chill-73817.html,https://fimgs.net/mdimg/perfume/375x500.73817.jpg,73817
41752,First Love Journal for women and men,journal perfumes and colognes,"['Pear', 'Earl Grey Tea', 'Lavender', 'Lily', 'Rose', 'Rum', 'Benzoin', 'Saffron', 'Olibanum', 'Agarwood (Oud)']","First Love by Journal is a Floral Fruity fragrance for women and men. First Love was launched in 2021. Top notes are Pear, Earl Grey Tea and Lavender; middle notes are Lily, Rose and Rum; base notes are Benzoin, Saffron, Olibanum and Agarwood (Oud).",https://www.fragrantica.com/perfume/Journal/First-Love-69230.html,https://fimgs.net/mdimg/perfume/375x500.69230.jpg,69230
14074,Voile d'Eau Ed Pinaud for women,ed pinaud perfumes and colognes,"['Lemon', 'Mint', 'Hyacinth', 'Jasmine', 'Cedar', 'Amber', 'White Musk']","Voile d'Eau by Ed Pinaud is a Floral fragrance for women. Top notes are Lemon and Mint; middle notes are Hyacinth and Jasmine; base notes are Cedar, Amber and White Musk.",https://www.fragrantica.com/perfume/Ed-Pinaud/Voile-d-Eau-40613.html,https://fimgs.net/mdimg/perfume/375x500.40613.jpg,40613
6975,Squad Capsule Parfums for women and men,capsule parfums perfumes and colognes,"['Leather', 'Citruses', 'Jasmine', 'Vanilla', 'Sandalwood']",Squad by Capsule Parfums is a Leather fragrance for women and men. Squad was launched in 2017.,https://www.fragrantica.com/perfume/Capsule-Parfums/Squad-67859.html,https://fimgs.net/mdimg/perfume/375x500.67859.jpg,67859
39274,Signature Arabian Oud for men,arabian oud perfumes and colognes,"['Cardamom', 'Violet', 'Lemongrass', 'Sage', 'Virginian Cedar', 'Indonesian Patchouli Leaf', 'Crystal Amber', 'Atlas Cedar', 'Musk']","Signature by Arabian Oud is a Woody Spicy fragrance for men. Signature was launched in 2017. Top notes are Cardamom, Violet, Lemongrass and Sage; middle notes are Virginian Cedar and Indonesian Patchouli Leaf; base notes are Crystal Amber, Atlas Cedar and Musk.",https://www.fragrantica.com/perfume/Arabian-Oud/Signature-63059.html,https://fimgs.net/mdimg/perfume/375x500.63059.jpg,63059
3677,Black Infusion Blue Scents for women and men,blue scents perfumes and colognes,"['Bergamot', 'Lemon', 'Green Tea', 'Green Tea Flower', 'Jasmine', 'Peony', 'Cardamom', 'Musk', 'White Cedar Extract', 'Guaiac Wood']","Black Infusion by Blue Scents is a fragrance for women and men. Black Infusion was launched in 2016. Top notes are Bergamot, Lemon and Green Tea; middle notes are Green Tea Flower, Jasmine, Peony and Cardamom; base notes are Musk, White Cedar Extract and Guaiac Wood.",https://www.fragrantica.com/perfume/Blue-Scents/Black-Infusion-49893.html,https://fimgs.net/mdimg/perfume/375x500.49893.jpg,49893
77063,Sheikha Al Battash Concepts for women,al battash concepts perfumes and colognes,"['Agarwood (Oud)', 'Spices', 'Woody Notes', 'Balsamic Vinegar']",Sheikha by Al Battash Concepts is a Woody Spicy fragrance for women.,https://www.fragrantica.com/perfume/Al-Battash-Concepts/Sheikha-34021.html,https://fimgs.net/mdimg/perfume/375x500.34021.jpg,34021
38620,Sandalo Nobile Nobile 1942 for women and men,nobile 1942 perfumes and colognes,"['Saffron', 'Cumin', 'Fig Tree', 'Iris Flower', 'Sandalwood', 'Siam Benzoin', 'Gurjan balsam']","Sandalo Nobile by Nobile 1942 is a Amber Woody fragrance for women and men. Sandalo Nobile was launched in 2016. The nose behind this fragrance is Henri Bergia. Top notes are Saffron and Cumin; middle notes are Fig Tree and Iris Flower; base notes are Sandalwood, Siam Benzoin and Gurjan balsam.",https://www.fragrantica.com/perfume/Nobile-1942/Sandalo-Nobile-35981.html,https://fimgs.net/mdimg/perfume/375x500.35981.jpg,35981
20880,She House of Matriarch for women and men,house of matriarch perfumes and colognes,"['Lemongrass', 'Lemon Verbena', 'Beeswax', 'Lemon Blossom', 'Tonka Bean', 'White Flowers', 'Bergamot', 'Smoke', 'Tea', 'Milk', 'Copal', 'Broom', 'Agarwood (Oud)', 'Tolu Balsam', 'Ambrette (Musk Mallow)', 'Guaiac Wood']","She by House of Matriarch is a fragrance for women and men. She was launched in 2018. The nose behind this fragrance is Christi Meshell. Top notes are Lemongrass, Lemon Verbena, Beeswax, Lemon Blossom, Tonka Bean, White Flowers and Bergamot; middle notes are Smoke, Tea, Milk, Copal and Broom; base notes are Agarwood (Oud), Tolu Balsam, Ambrette (Musk Mallow) and Guaiac Wood.",https://www.fragrantica.com/perfume/House-of-Matriarch/She-48603.html,https://fimgs.net/mdimg/perfume/375x500.48603.jpg,48603
33281,Spirit Of Elegance Al Ambra for women and men,al ambra perfumes and colognes,"['Clary Sage', 'Lavender', 'Leather', 'Bitter Almond', 'Vanilla', 'Orris Root', 'Leather', 'White Woods', 'Tonka Bean', 'Cashmeran', 'Amber']","Spirit Of Elegance by Al Ambra is a Leather fragrance for women and men. Spirit Of Elegance was launched in 2018. The nose behind this fragrance is Ghanim Yaqoob Jumma Khurram. Top notes are Clary Sage and Lavender; middle notes are Leather, Bitter Almond, Vanilla and Orris Root; base notes are Leather, White Woods, Tonka Bean, Cashmeran and Amber.",https://www.fragrantica.com/perfume/Al-Ambra/Spirit-Of-Elegance-52543.html,https://fimgs.net/mdimg/perfume/375x500.52543.jpg,52543
74447,Falling in Leaves Atkinsons for women and men,atkinsons perfumes and colognes,"['Plum', 'Rhubarb', 'Black Tea', 'Rose', 'Patchouli', 'Saffron', 'Peony', 'Vanilla', 'Sandalwood']","Falling in Leaves by Atkinsons is a Amber Woody fragrance for women and men. Falling in Leaves was launched in 2017. Top notes are Plum, Rhubarb and Black Tea; middle notes are Rose, Patchouli, Saffron and Peony; base notes are Vanilla and Sandalwood.",https://www.fragrantica.com/perfume/Atkinsons/Falling-in-Leaves-46960.html,https://fimgs.net/mdimg/perfume/375x500.46960.jpg,46960
69346,Jasmin Reflexion for women,reflexion perfumes and colognes,"['Jasmine', 'Strawberry', 'Jasmine', 'Jasmine', 'Benzoin']",Jasmin by Reflexion is a Floral fragrance for women. The nose behind this fragrance is Eugene Firsanov. Top notes are Jasmine and Strawberry; middle note is Jasmine; base notes are Jasmine and Benzoin.,https://www.fragrantica.com/perfume/Reflexion/Jasmin-48043.html,https://fimgs.net/mdimg/perfume/375x500.48043.jpg,48043
546,Sultão Flora Pura for men,flora pura perfumes and colognes,"['Incense', 'Rose', 'Bergamot', 'Pink Pepper', 'elemi', 'Nutmeg', 'Jasmine', 'Musk', 'Amber', 'Patchouli']","Sultão by Flora Pura is a Amber Floral fragrance for men. Sultão was launched in 2019. The nose behind this fragrance is Edison Fujita. Top notes are Incense, Rose, Bergamot and Pink Pepper; middle notes are elemi, Nutmeg and Jasmine; base notes are Musk, Amber and Patchouli.",https://www.fragrantica.com/perfume/Flora-Pura/Sultao-73482.html,https://fimgs.net/mdimg/perfume/375x500.73482.jpg,73482
23931,Royal Player Arno Sorel for men,arno sorel perfumes and colognes,"['Citruses', 'Cedar', 'Cinnamon', 'Patchouli', 'Amber']",Royal Player by Arno Sorel is a Amber Woody fragrance for men. Royal Player was launched in 2018. Top note is Citruses; middle notes are Cedar and Cinnamon; base notes are Patchouli and Amber.,https://www.fragrantica.com/perfume/Arno-Sorel/Royal-Player-51909.html,https://fimgs.net/mdimg/perfume/375x500.51909.jpg,51909
69594,Attar Kaba Official Scent Salim for women and men,scent salim perfumes and colognes,"['Jasmine', 'Taif Rose', 'Agarwood (Oud)', 'Musk', 'Amber', 'Saffron']",Attar Kaba Official by Scent Salim is a fragrance for women and men. Attar Kaba Official was launched during the 2010's. The nose behind this fragrance is Ilyas Salim. Top notes are Jasmine and Taif Rose; middle notes are Agarwood (Oud) and Musk; base notes are Amber and Saffron.,https://www.fragrantica.com/perfume/Scent-Salim/Attar-Kaba-Official-47962.html,https://fimgs.net/mdimg/perfume/375x500.47962.jpg,47962
38255,Sweet Leather Odetu for women and men,odetu perfumes and colognes,"['Plum', 'Cinnamon', 'Lemon', 'Bergamot', 'Suede', 'Osmanthus', 'Peach', 'Patchouli', 'Leather', 'Civet', 'Musk', 'Saffron', 'Vanilla']","Sweet Leather by Odetu is a Leather fragrance for women and men. Sweet Leather was launched in 2020. The nose behind this fragrance is Andrey Chibisov. Top notes are Plum, Cinnamon, Lemon and Bergamot; middle notes are Suede, Osmanthus, Peach and Patchouli; base notes are Leather, Civet, Musk, Saffron and Vanilla.",https://www.fragrantica.com/perfume/Odetu/Sweet-Leather-65483.html,https://fimgs.net/mdimg/perfume/375x500.65483.jpg,65483
37179,Homem Sagaz Natura for men,natura perfumes and colognes,"['Green Mandarin', 'Sage', 'Lemon Balm', 'Cypress', 'Plum', 'Black Pepper', 'Nutmeg', 'Amber', 'Sandalwood', 'Cedar', 'Vanilla', 'Tonka Bean']","Homem Sagaz by Natura is a Aromatic Spicy fragrance for men. Homem Sagaz was launched in 2017. Homem Sagaz was created by Verônica Kato and Antoine Maisondieu. Top notes are Green Mandarin, Sage, Lemon Balm and Cypress; middle notes are Plum, Black Pepper and Nutmeg; base notes are Amber, Sandalwood, Cedar, Vanilla and Tonka Bean.",https://www.fragrantica.com/perfume/Natura/Homem-Sagaz-48965.html,https://fimgs.net/mdimg/perfume/375x500.48965.jpg,48965
57585,Grand Palais Al-Jazeera Perfumes for women and men,al-jazeera perfumes perfumes and colognes,"['Mandarin Orange', 'Pink Pepper', 'Red Currant', 'Osmanthus', 'Gardenia', 'Jasmine', 'Sandalwood', 'Patchouli', 'Vanilla']","Grand Palais by Al-Jazeera Perfumes is a Amber Floral fragrance for women and men. Grand Palais was launched in 2018. The nose behind this fragrance is Dominique Ropion. Top notes are Mandarin Orange, Pink Pepper and Red Currant; middle notes are Osmanthus, Gardenia and Jasmine; base notes are Sandalwood, Patchouli and Vanilla.",https://www.fragrantica.com/perfume/Al-Jazeera-Perfumes/Grand-Palais-74379.html,https://fimgs.net/mdimg/perfume/375x500.74379.jpg,74379
